video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
TlvsuVe8Fh0,18.06.03,"MY BAG COLLECTION SOLD OUT & AN OSCARS PHOTOSHOOT IN LA | VLOG 83","Inthefrow",26,2018-03-01T19:40:39.000Z,"Inthefrow"|"In the frow"|"MY BAG COLLECTION SOLD OUT & A PHOTOSHOOT IN LA"|"A PHOTOSHOOT IN LA"|"PHOTOSHOOT IN LA"|"MY BAG COLLECTION"|"BAG COLLECTION"|"SOLD OUT"|"MY BAG COLLECTION SOLD OUT"|"PHOTOSHOOT"|"VLOG"|"VLOGGING"|"WEEKLY VLOG"|"VICTORIA"|"BAGS"|"COLLECTION"|"vita liberata"|"beauty blur"|"body blur"|"Oscars"|"oscars 2018",90805,2947,192,426,https://i.ytimg.com/vi/TlvsuVe8Fh0/default.jpg,False,False,False,"MY BAG COLLECTION SOLD OUT & A PHOTOSHOOT IN LA | VLOG 83\n\nWhat. A. Week! I finally released my limited edition accessories collection with one of my most loved brands - Strathberry! Not only was it one of the most incredible moments of my career so far, it was one of the most emotional too. Thank you to everyone who has supported me and helped to sell out the bags in the collection - I've been on cloud nine ever since! You can find the full collection here: http://inthefrow.co/eastwestfull including the smaller accessories that are still available to buy! I also head to LA for a full glam photoshoot with the amazing Vita Liberata team for their new Oscars Photoshoot campaign - such an amazing opportunity. February really was the best! x\n\n\nMy Strathberry x Inthefrow collection: http://inthefrow.co/eastwestfull\n\nMy Strathberry x Inthefrow video: https://youtu.be/K5WSHHBWTUA\n\nThe Lanesborough Hotel: https://www.oetkercollection.com/destinations/the-lanesborough/\n\n❤ Subscribe: http://inthefrow.co/subtoitf\n❤ Catch my latest blog post: http://www.inthefrow.com\n❤ Instagram: http://www.instagram.com/inthefrow\n❤ Twitter: http://www.twitter.com/inthefrow\n❤ 10 FAQs about me: http://inthefrow.co/2ychtze\n\n\nI receive a small % of commission from anything bought via the product links below. It doesn't cost you any more and is a little thank you to me, I guess, for inspiring a possible purchase :)\n\nBeauty Products Used ❤\n\nVita Liberata Body Blur: http://fave.co/2sOyME7\nVita Liberata Beauty Blur: http://fave.co/2oFNmtg\n\nDay 1  ❤\n\nGrey Jumper: Sold Out\nPink Jumper: https://rstyle.me/n/cxh9syuige\nLeather Jacket: https://rstyle.me/n/cyw4tyuige\nEarrings: Dior Tribales\n\n\nDay 2 ❤\n\nPyjamas: Gifted\nWhite Tee: https://rstyle.me/n/cyw42kuige\nJeans: https://rstyle.me/~aluuG\nMules: Chanel\nSunglasses: https://rstyle.me/n/cyw484uige\nBackpack: https://rstyle.me/n/cyw5aguige\n\n\nDay 3 ❤\n\nLeather Jacket: https://rstyle.me/n/cyw4tyuige\nBlack Dress: Sold Out\nRed Boots: https://rstyle.me/n/cyw5x7uige (On sale!)\nSunglasses: https://rstyle.me/n/cyw53uuige\nPink Jumper: https://rstyle.me/n/cxh9syuige\n\n\nDay 4 ❤\n\nAviator Jacket Look: https://www.inthefrow.com/looks/view?feature=2713\nRibbed Top: https://rstyle.me/n/cyw59nuige\nStrathberry x Inthefrow Collection: http://inthefrow.co/eastwestfull\n\n\nDay 5 ❤\n\nJumpsuit: http://fave.co/2vrJZty\nJacket: https://rstyle.me/n/cyw6gwuige\nStrathberry x Inthefrow Collection: http://inthefrow.co/eastwestfull\nBlack Jumper: Sold Out\nAnya Hindmarch Bag: https://rstyle.me/n/cyw64puige\n\n\nThe Vita Liberata Glam Squad ❤\n\nMake Up: https://www.instagram.com/allanface/\nHair: https://www.instagram.com/xsarax100/ & https://www.instagram.com/kthalkhair/\n\n\nThe Strathberry x Inthefrow Breakfast ❤\n\n\nNiomi: https://www.instagram.com/niomismart/\nSuzie: https://www.instagram.com/hellooctober/\nSarah: https://www.instagram.com/srhmikaela/\nLizzy: https://www.instagram.com/shotfromthestreet/\nFreddy: https://www.instagram.com/freddy/\nAmelia: https://www.instagram.com/amelialiana/\nJosie: https://www.instagram.com/josieldn/\nPatricia: https://www.instagram.com/thepatriciabright/\nFleur: https://www.instagram.com/fleurdeforce/\nSammi: https://www.instagram.com/samanthamariaofficial/\nCarrie: https://www.instagram.com/wishwishwish/\nThe Lanesborough Hotel: https://www.oetkercollection.com/destinations/the-lanesborough/\n\n\nFind Me ❤\n\nContact: http://www.gleamfutures.com/client-contact/victoria\n\nMusic by Epidemic Sound (www.epidemicsound.com)\n\nThank you so much for watching and for the support always! Love you guys so much ❤"
VLuS34uhLJQ,18.06.03,"TRYING NEW-IN?! | MISSGUIDED","Samantha Maria",26,2018-02-28T17:00:03.000Z,"samantha"|"maria"|"sammi"|"trying"|"new"|"in"|"clothes"|"missguided"|"review"|"fail"|"online"|"shopping"|"uk",187412,10291,217,744,https://i.ytimg.com/vi/VLuS34uhLJQ/default.jpg,False,False,False,"A new series i'm starting where I pick out my best edit from 'NEW-IN' and share it with you! I hope you enjoy! \nMy Vlog channel! - http://www.youtube.com/thesammimariashow\nMy Blog - http://www.samanthamariaofficial.com\nInstagram - http://instagram.com/samanthamariaofficial\nTwitter - https://twitter.com/samanthamaria \nFacebook - https://www.facebook.com/SammiMaria\nSnapchat - sammi.maria\n\nContact me:\nBusiness & Collaboration Enquiries - Sammi@gleamfutures.com\nPR Enquiries - samanthamariaofficial@gmail.com\n____________________________________\n\nIN THIS VIDEO \n\nRed Jumper - http://bit.ly/2EXQHOE\n\nGingham Cropped jacket - http://bit.ly/2EVaIoO\n\nFrill hem white body - http://bit.ly/2EVKpid\n\nScoop neck body - http://bit.ly/2CLAcPH\n\nShirt-Dress - http://bit.ly/2F9JVUU\n\nStripe tie top - http://bit.ly/2F9ZV9K\n\nYellow T-shirt - http://bit.ly/2F8evyl\n\nBlack cycle shorts - http://bit.ly/2CLPu77\n\nWhite crop top - http://bit.ly/2CK9VBf\n\nPink drop-back knit - http://bit.ly/2CKpU2c\n\nWHAT I'M WEARING\n\nEarrings - Mango http://bit.ly/2FbA01o\nTop - Topshop\nTrousers - Topshop \n\nAffiliate Disclaimer - Some links are affiliate links, meaning I receive a small percentage from a sale via that link. This does not affect my opinion or choice on any item being featured. Thank you so much for all of your support on my channel x"
YemaMEMB8zc,18.06.03,"TESTING NEW MAKEUP 2018! Full Face Of First Impressions | Sophie Louise","Sophie Louise",26,2018-02-28T16:00:05.000Z,"testing new makeup"|"new makeup"|"new makeup 2018"|"2018"|"new releases makeup"|"new releases 2018"|"full face"|"full face first impressions"|"first impressions"|"testing pr makeup"|"testing makeup"|"testing"|"makeup"|"new"|"juno sponge"|"fuzzy makeup sponge"|"juno and co"|"brow tattoo"|"bad gal bang"|"benefit mascara"|"benefit"|"collection"|"ex1"|"urban decay"|"models own"|"mua"|"barry m"|"iconic london"|"pr makeup"|"po box makeup"|"full face pr"|"full face po box"|"sophie louise"|"sophielouisebeauty",109461,6709,63,1180,https://i.ytimg.com/vi/YemaMEMB8zc/default.jpg,False,False,False,"FUZZY BLENDING SPONGE? TATTOO BROW GEL? NEW BEST MASCARA?? + MORE ♡\n\nPRODUCTS USED...\nJuno & Co Juno Fusion Sponge - $4 \nJuno & Co Essential Brush Bundle - $11\nEX1 Invisiwear Foundation (1.0) - £12.50\nUrban Decay All Nighter Concealer (Fair Warm) - £20\nModels Own Cover It Concealer (Tan) - £8.99\nPaul & Joe Powder Blush (Loving Tulip) - £12.50\nMUA Shimmer Highlight Powder (Silver Wonder) - £3\nCollection Fast Brow Gel (Light/Medium) - £4.99\nModels Own Barely There 2 Eyeshadow Palette - £14.99\nModels Own Prime & Set Spray - £7.99\nBarry M Crushed Jewel Cream Eyeshadows (Duvet Day) - £4.99\nBenefit Bad Gal Bang Mascara - £21.50\nIconic London Boom Lash Mascara - £20\nBy Terry Rouge-Expert Click Stick (Rose Ease) - £24.50\n\nFollow Me On\n--------------------\nTWITTER - @sophhhielouise\nINSTAGRAM - @sophhhielouise\nSNAPCHAT - sophhhielouise\n\nPO BOX\n------------\nSophie Louise\nc/o Red Hare \nSomerset House \nStrand \nLondon \nWC2R 1LA"
TxY10VhmLR4,18.06.03,"NEW* TOO FACED UNICORN MAKEUP COLLECTION | HIT OR MISS..","Laura Lee",26,2018-02-28T22:27:04.000Z,"Laura88Lee"|"too faced"|"too faced unicorn collection"|"unicorn makeup"|"new makeup"|"too faced cosmetics"|"unicorn"|"makeup"|"full face of first impressions"|"too faced unicorn tears"|"full face first impressions"|"too faced unicorn"|"life's a festival"|"swatches"|"unicorn collection"|"toofaced"|"too faced life's a festival"|"lifes a festival"|"new too faced makeup"|"lifes a festival collection"|"new too faced collection"|"too faced new makeup"|"too faced lifes a festival collection",723338,30199,1486,30729,https://i.ytimg.com/vi/TxY10VhmLR4/default.jpg,False,False,False,"Hey Larlees, todays video is me testing out the Too faced unicorn lifes a festival makeup collection. We had some hit and some misses. Keep watching to find out more! - Laura\n\nnails: https://www.instagram.com/the_nail_doctor/\n\nMY MERCH: BUY HERE: https://www.lauraleelosangeles.com/ \nCATS PAJAMAS https://www.lauraleelosangeles.com/\n\n\n\n\nBRUSHES: * use code LAURALEE for 10% off\nM5713 blender http://bit.ly/2oW7F7i\nE27 small blender http://bit.ly/2qKYIi4\nR39 http://bit.ly/2qKYIi4\nM421 shader http://bit.ly/2qQsVga \nM250 liner http://bit.ly/2qAckh9\nVooDoo liner http://bit.ly/2oEqidv\nR36 highlight  http://bit.ly/2ji5k4o\n\n\nPRODUCTS MENTIONED:\nthe toofaced collection: https://www.toofaced.com/new/\n- Lilly lashes - Miami * use code LAURALEE for $$ off. http://bit.ly/2sBvZtC\n\n\n\n*** D I S C O U N T  - C O D E S ***\n___\n\n* my vanity: http://bit.ly/29z6ZNx\nuse code LAURALEE for $$ off!!\n\n* Morphe Brushes USE CODE LauraLee for 10% off!\nhttp://morphebrushes.com\n\n* Jouer cosmetics - code: LAURALEE for 15% off! \nhttps://www.jouercosmetics.com\n\n* Ofra Cosmetics use code LAURALEE for 30% off!! http://bit.ly/2bm3dGb\n\n* POSTMATES!\n code LAURALEE will give $100 in delivery credit to your \n NEW postmates account http://bit.ly/2jwzJ07\n\n\nSOCIAL MEDIA:\nINSTAGRAM:  Larlarlee\nSNAPCHAT: Laura88lee\nTWITTER: LAURA88LEE\nmusical.ly - Laura88lee\n\n\n***My Camera Equipment***\nNew Camera: http://amzn.to/2iKeRMH\nOld Camera (great for starters)- http://amzn.to/2t2X88c\nCamera Lens - http://amzn.to/2t3i66H\nLights - http://amzn.to/2u1mxmN\n\n\n\n\n\nMusic: \nhttps://soundcloud.com/ikson\n\n\nFTC- NOT SPONSORED!"
8PwD3DUTJWM,18.06.03,"February Faves | Fleur De Force","Fleur DeForce",26,2018-02-28T17:00:01.000Z,"fleurdeforce"|"fleur de force"|"fleurdevlog"|"fleur de vlog"|"beauty"|"beauty blogger"|"tutorial"|"look"|"how to"|"makeup"|"make up"|"best beauty"|"review"|"faves"|"feb faves"|"february"|"beauty faves"|"favourites"|"benefit"|"badgal bang"|"baby"|"river wren"|"baby de force"|"stretch marks"|"stretch marks pregnancy",108299,3889,98,226,https://i.ytimg.com/vi/8PwD3DUTJWM/default.jpg,False,False,False,"This months faves is short but sweet! What have you guys loved this month? EXPAND this little box for more info, links etc xo \n\nPRODUCTS FEATURED:\nNARS Palette: http://bit.ly/2Ej9mka \nSarah Chapman Skin Defence: http://bit.ly/2F7LOSj \nLano Balm: https://www.lanolips.com\nThe Chemistry Brand Hand Hydrator: http://shopstyle.it/l/zXrt \nBio Oil : http://shopstyle.it/l/zXuX \nBenefit Badgal Band Mascara: http://shopstyle.it/l/zXu3 \n \nALSO Find Me Here…\nVLOG Channel: http://www.youtube.com/fleurdevlog \nTwitter: @fleurdeforce\nBlog: http://www.fleurdeforce.com\nInstagram: @FleurDeForce\nFacebook: https://www.facebook.com/fleurdeforce\n\nMy eyelash range for Eylure: http://po.st/VoQGZG\nMy BROW range for Eylure: http://bit.ly/2n9HBk7\nOrder my BOOK here: http://bit.ly/FDFTheLuxeLife\nMY MAKEUP LINE! http://www.feelunique.com/brands/fleu...\n\nOTHER VIDEOS YOU MIGHT LIKE\nBABY NAMES WE LOVE: https://www.youtube.com/watch?v=gPQMmnPBn0k&t=25s\nMy BABY Update Vlogs: https://www.youtube.com/playlist?list=PLNB5G3JC6tsD-jgfFzQae3ABFqD4o5-33 \nMy Latest VLOG: https://www.youtube.com/watch?v=ExNNkzolqbc \n\nThis video is not sponsored but some links are affiliate links."
MgMLdq9DnNc,18.06.03,"February Favorites 2018","Jenn Im",26,2018-02-28T18:20:41.000Z,"imjennim"|"jenn im"|"jenn im favorites"|"favorite books"|"monthly favorites"|"february favorites 2018"|"hits 2018"|"fashion faves"|"fashion must haves"|"audible"|"dalai lama"|"book of joy"|"eggie"|"clothesencounters"|"clothes encounters",258762,10234,407,756,https://i.ytimg.com/vi/MgMLdq9DnNc/default.jpg,False,False,False,"February flew by and as usual, I’ve got all my faves in a row for you. Massive thanks to Audible for sponsoring this video. Get your free 30 day trial membership here: http://audible.com/clothes or text clothes to 500-500\n\n\n------------------------------------------\n\n💎 Subscribe and become a Jem today: http://bit.ly/2iLayjY 💎\n\n------------------------------------------\n\n➫ Shop my clothing line Eggie: http://eggie.us\n\n\n------------------------------------------\n➫  Instagram: http://instagram.com/imjennim\n➫ Twitter: http://twitter.com/imjennim\n➫ Facebook: http://facebook.com/imjennim\n➫ Spotify: http://bit.ly/2rctq05\n➫  Snapchat: http://snapchat.com/add/jennimsnaps\n\n\n------------------------------------------\n\n\n❐ PRODUCTS MENTIONED ❏\n➥ Oak + Fort | Tote: http://bit.ly/2EX8rc4\n➥ Audible | Get Your Free 30 Day Trial Membership here: http://audible.com/clothes\n➥ Dalai Lama + Archibishop Desmond Tutu + Douglas Abrams | The Book of Joy\n➥ Peter Do | Heart Locket Earrings: http://bit.ly/2CclghK\n➥ Takashi Murakami\n➥ Eggie  | Late Shift Trouser (I’m wearing an XS): http://bit.ly/2ETZgcb\n➥ Charlie Kaufman Lecture: http://bit.ly/2sIR6OW\n\n\n------------------------------------------\n\n\n❐ ON ME ❏\n➥ Top: Storets\n\n------------------------------------------\n\n❐ MUSIC ❏\n➫ DJ Grumble's Soundcloud: http://bit.ly/1ElnUag\n➫ DJ Grumble's Spotify: http://spoti.fi/2s5bRD7\n\n\n------------------------------------------\n\nFTC: This video is sponsored by Audible!"
SupFJHdlVGc,18.06.03,"Watch Cardi B Answer Questions From Your Favorite Drag Queen Naomi Smalls | Comospolitan","Cosmopolitan.com",26,2018-02-27T17:03:03.000Z,"Cosmopolitan"|"cosmopolitan.com"|"Beauty"|"Fashion"|"Clothing"|"Reality TV"|"Cosmo"|"Style"|"relationships"|"sex advice"|"sex"|"entertainment"|"celebrities"|"celebrity"|"cardi b"|"cardi"|"april"|"cover shoot"|"covers star"|"naomi smalls"|"drag queen"|"rupaul's"|"rupaul's drag race"|"drag queen interview"|"rapper"|"offset"|"bodak yellow"|"photoshoot",687186,24372,681,1150,https://i.ytimg.com/vi/SupFJHdlVGc/default.jpg,False,False,False,"Drag Queen Naomi Smalls sits down with Cardi B at her Cosmo cover shoot to ask her about everything from her superlative in her high school year book to the sexiest thing about her fiancé, Offset.\n\nSUBSCRIBE to Cosmopolitan: http://bit.ly/SUBSCRIBEtoCOSMO\n\nCosmopolitan Official Site: http://Cosmopolitan.com \nCosmopolitan on FACEBOOK: http://bit.ly/CosmoFB\nCosmopolitan on TWITTER: http://bit.ly/CosmoTwitter\nCosmopolitan on GOOGLE+: http://bit.ly/CosmoGoogle\nCosmopolitan on PINTEREST: http://bit.ly/CosmoPins\nCosmopolitan on INSTAGRAM: http://bit.ly/CosmoInsta"
kIHhVkkHV2k,18.06.03,"Double Rainbow Unicorn Apple Pie | How To Cook That Ann Reardon","How To Cook That",26,2018-02-23T08:30:11.000Z,"double rainbow"|"double rainbow unicorn apple pies"|"unicorn apple pies"|"rainbow apple pies"|"rainbow dessert"|"apple"|"pastry"|"custard"|"how to make"|"how to bake"|"how to cake"|"how to cook"|"ann reardon"|"how to cook that"|"anne reardon"|"howtocookthat"|"amazing dessert"|"best dessert"|"dessert recipe"|"unicorn poop"|"colorful"|"beautiful"|"fun"|"USA"|"apple pie day"|"national apple pie day"|"chocolate",347257,7430,398,992,https://i.ytimg.com/vi/kIHhVkkHV2k/default.jpg,False,False,False,"Watch more Rainbow Desserts: https://www.youtube.com/watch?v=q0is1FaxMKU&list=PLPT0YU_0VLHxF4FfuTD8U0yIfTqTHkqFE\nDouble Rainbow Unicorn Apple Pie Recipe: https://www.howtocookthat.net/public_html/double-rainbow-apple-pies/\nSUBSCRIBE on youtube: http://bit.ly/H2CThat  \nMerch: http://goo.gl/ErHpG4 \nEmail subscribe: http://bit.ly/H2CTemail\nHow To Cook That Ann Reardon: http://youtube.com/howtocookthat\nHi I am Ann Reardon, Today I am inventing a new recipe for you with double rainbow pastry surrounding apple and custard.  Crazy yummy colorful fun.  How to Cook That is my youtube channel it is  filled with crazy sweet creations made just for you.   Join me for creative cakes, chocolate & desserts,  new video every Friday.   \n\nsubscribe on email: http://bit.ly/H2CTemail\nSUBSCRIBE on youtube: http://bit.ly/H2CThat  \n\nRecipe details: http://www.howtocookthat.net\n\nYoutube Channel: http://youtube.com/howtocookthat\nInstagram: http://instagram.com/howtocookthat\nFacebook: https://www.facebook.com/howtocookthat\n\nFeel like binge watching?  Here's some more of my videos:\nCHOCOLATE TUTORIALS:  🍫http://bit.ly/chocolate_chocolate_and_more_chocolate\n\nDESSERT RECIPES: 🍨 http://bit.ly/how_to_cook_that_dessert_recipes\n\nCAKE DECORATING LESSONS: 🍰 http://bit.ly/amazing_cake\n\nHOW TO MAKE MACARONS & SNACKS: 🍩http://bit.ly/macarons_sweet_snacks\n\nThe original double rainbow video that i talked about: https://www.youtube.com/watch?v=OQSNhk5ICTI&t=37s&list=PLPT0YU_0VLHy9LDflXpD22Q-0_0AiOEw5\n\nMAIL:\nPO Box 202\nChirnside Park 3116 \nAustralia\n\nBusiness enquiries only: business [at] howtocookthat.net\n\nMUSIC BY: SET SAIL used with permission, check out their other songs on iTunes... https://itunes.apple.com/au/artist/set-sail/id388088498?uo=4&at=11lsF8"
kNg_RFDYpTw,18.07.03,"MAKEUP ROULETTE with Laura Lee || Kristen Hancher","Kristen Hancher",26,2018-03-03T17:00:03.000Z,"kristen hancher"|"kristen hancher channel"|"kristen hancher youtube"|"kristen hancher youtube channel"|"kristenhancher musical.ly"|"vlog"|"challenge"|"beauty"|"musical.ly"|"comedy"|"makeup"|"makeup challenge"|"makeup roulette"|"beauty guru"|"https://www.youtube.com/user/laura88lee"|"https://www.youtube.com/user/NikkieTutorials"|"https://www.youtube.com/user/jeffreestar"|"https://www.youtube.com/user/MannyMua733"|"https://www.youtube.com/watch?v=jsDR2y3FPKE"|"https://www.youtube.com/user/theepatrickstarrr",235861,12307,510,870,https://i.ytimg.com/vi/kNg_RFDYpTw/default.jpg,False,False,False,"Watch Laura Lee make me over: https://www.youtube.com/watch?v=YfwR4FPYSDk&feature=youtu.be\nSubscribe to Laura Lee: https://www.youtube.com/user/laura88lee\n\nInstagram: https://instagram.com/kristenhancher/\nBusiness Email: teamkristen@mattdugan.com"
j6PsLLPdiKo,18.07.03,"Come To Paris With Me | Tanya Burr","Tanya Burr",26,2018-03-01T16:00:04.000Z,"tanya burr"|"surprise"|"dior"|"paris"|"news"|"fashion"|"fashion week"|"luxury"|"plaza"|"hotel"|"tour"|"room"|"friends"|"cute"|"funny"|"parisian"|"travel"|"easy"|"tutorial"|"beauty"|"daily"|"vlog"|"tanya"|"burr"|"outfit"|"style",430860,9503,1028,430,https://i.ytimg.com/vi/j6PsLLPdiKo/default.jpg,False,False,False,"Come To Paris With Me\nThank you to Dior for taking me to the show!\nBrows by Nez Hasan: http://nezhasan.com\n\nClothes in this video:\nSunglasses: http://bit.ly/2CPxVmC\nCoat: http://bit.ly/2CRPqT6\nTrainers: http://bit.ly/2F5ALtt\nJeans: http://bit.ly/2FfPOjG\nDior dress: http://bit.ly/2oH4RZu\nMulberry bag: http://bit.ly/2CQRpHa\nDior bag: http://bit.ly/2t2i3gK\nBlazer: http://bit.ly/2CQQeYg\nBlack dress: out of stock - from Elizabeth and James\nDior choker: http://bit.ly/2CP71ez\nDior earrings: http://bit.ly/2oI4bDb\nGianvito Rossi shoes: http://bit.ly/2F46LhN\n\nMake up in this video:\nDior Forever concealer: http://bit.ly/2CPDGke\nDior Forever foundation: http://bit.ly/2F56yel\nDior highlight: http://bit.ly/2F2Q2Lz\nDior blush: http://bit.ly/2F5KIHl\nDior lip glow in 004: http://bit.ly/2Fc2QP8\nDior Show eyeliner: http://bit.ly/2CQgLVX\nDior Show mascara: http://bit.ly/2Fg8GPo\n\nAffiliate disclaimer: I receive a percentage of the revenue from purchases made through links to beauty and fashion items in this post. Please note that this does not drive my decision as to whether or not a product is featured or recommended."
2ATuTL5i0_c,18.07.03,"I tried following a Kylie Jenner Makeup Tutorial... Realizing things😂...","AdelaineMorin",26,2018-02-28T19:00:01.000Z,"2018"|"adelaine morin"|"beauty"|"channel"|"video"|"how to"|"lifestyle"|"beauty guru"|"filipino"|"i tried following makeup tutorial"|"i tried following"|"kylie jenner"|"makeup"|"tutorial"|"james charles"|"kylie"|"jenner"|"kardashian"|"makeup tutorial"|"kylie glam",1050703,45686,2147,3162,https://i.ytimg.com/vi/2ATuTL5i0_c/default.jpg,False,False,False,"Watch More Kylie:\nReacting to Kylie's baby video➜ https://www.youtube.com/watch?v=TQFG0v3Fvb8\nKylie Jenner makeup tutorial➜ https://www.youtube.com/watch?v=kvfc71IrtTQ&t=68s\nThe time I saw Kylie at Coachella➜ https://www.youtube.com/watch?v=E5TxxPorRqA\n\nMy Last video➜ https://www.youtube.com/watch?v=A3SsI_dDq6I&list=UUzT17-Lvc5L_gIT10JQsjSA\nMy Last vlog➜ https://www.youtube.com/watch?v=_ba8_HQtDew&list=UUmqiH2_tNLym7MO-JOMOPuA\nI'm DMing people who click this➜ https://ctt.ec/jlctV\n\n- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -\n\n❀ S N A P C H A T➜ https://www.snapchat.com/add/adelainemorin\n❀ I N S T A G R A M➜ https://www.instagram.com/AdelaineMorin/\n❀ T W I T T E R➜ https://twitter.com/AdelaineMorin\n❀ F A C E B O O K➜ https://www.facebook.com/AdelaineMorin/\n❀ M U S I C A L L Y➜ @AdelaineMorin\n❀ SHOP MY MERCH➜ http://adelainemorin.com\n\n- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -\n\nP.O. Box: Adelaine Morin,\n6-295 Queen Street East, Suite #326 \nBrampton, Ontario, L6W4S6, Canada\n\nFor business inquiries please email my beautiful manager, Evegail, at: adelaine@mattermediagroup.com\n\nGraphics by Dawn Lee: http://www.dawnleedesign.com\n\nMAKE SURE TO SMILE AT LEAST ONCE TODAY! xoxo"
TlvsuVe8Fh0,18.07.03,"MY BAG COLLECTION SOLD OUT & AN OSCARS PHOTOSHOOT IN LA | VLOG 83","Inthefrow",26,2018-03-01T19:40:39.000Z,"Inthefrow"|"In the frow"|"MY BAG COLLECTION SOLD OUT & A PHOTOSHOOT IN LA"|"A PHOTOSHOOT IN LA"|"PHOTOSHOOT IN LA"|"MY BAG COLLECTION"|"BAG COLLECTION"|"SOLD OUT"|"MY BAG COLLECTION SOLD OUT"|"PHOTOSHOOT"|"VLOG"|"VLOGGING"|"WEEKLY VLOG"|"VICTORIA"|"BAGS"|"COLLECTION"|"vita liberata"|"beauty blur"|"body blur"|"Oscars"|"oscars 2018",94009,3006,196,431,https://i.ytimg.com/vi/TlvsuVe8Fh0/default.jpg,False,False,False,"MY BAG COLLECTION SOLD OUT & A PHOTOSHOOT IN LA | VLOG 83\n\nWhat. A. Week! I finally released my limited edition accessories collection with one of my most loved brands - Strathberry! Not only was it one of the most incredible moments of my career so far, it was one of the most emotional too. Thank you to everyone who has supported me and helped to sell out the bags in the collection - I've been on cloud nine ever since! You can find the full collection here: http://inthefrow.co/eastwestfull including the smaller accessories that are still available to buy! I also head to LA for a full glam photoshoot with the amazing Vita Liberata team for their new Oscars Photoshoot campaign - such an amazing opportunity. February really was the best! x\n\n\nMy Strathberry x Inthefrow collection: http://inthefrow.co/eastwestfull\n\nMy Strathberry x Inthefrow video: https://youtu.be/K5WSHHBWTUA\n\nThe Lanesborough Hotel: https://www.oetkercollection.com/destinations/the-lanesborough/\n\n❤ Subscribe: http://inthefrow.co/subtoitf\n❤ Catch my latest blog post: http://www.inthefrow.com\n❤ Instagram: http://www.instagram.com/inthefrow\n❤ Twitter: http://www.twitter.com/inthefrow\n❤ 10 FAQs about me: http://inthefrow.co/2ychtze\n\n\nI receive a small % of commission from anything bought via the product links below. It doesn't cost you any more and is a little thank you to me, I guess, for inspiring a possible purchase :)\n\nBeauty Products Used ❤\n\nVita Liberata Body Blur: http://fave.co/2sOyME7\nVita Liberata Beauty Blur: http://fave.co/2oFNmtg\n\nDay 1  ❤\n\nGrey Jumper: Sold Out\nPink Jumper: https://rstyle.me/n/cxh9syuige\nLeather Jacket: https://rstyle.me/n/cyw4tyuige\nEarrings: Dior Tribales\n\n\nDay 2 ❤\n\nPyjamas: Gifted\nWhite Tee: https://rstyle.me/n/cyw42kuige\nJeans: https://rstyle.me/~aluuG\nMules: Chanel\nSunglasses: https://rstyle.me/n/cyw484uige\nBackpack: https://rstyle.me/n/cyw5aguige\n\n\nDay 3 ❤\n\nLeather Jacket: https://rstyle.me/n/cyw4tyuige\nBlack Dress: Sold Out\nRed Boots: https://rstyle.me/n/cyw5x7uige (On sale!)\nSunglasses: https://rstyle.me/n/cyw53uuige\nPink Jumper: https://rstyle.me/n/cxh9syuige\n\n\nDay 4 ❤\n\nAviator Jacket Look: https://www.inthefrow.com/looks/view?feature=2713\nRibbed Top: https://rstyle.me/n/cyw59nuige\nStrathberry x Inthefrow Collection: http://inthefrow.co/eastwestfull\n\n\nDay 5 ❤\n\nJumpsuit: http://fave.co/2vrJZty\nJacket: https://rstyle.me/n/cyw6gwuige\nStrathberry x Inthefrow Collection: http://inthefrow.co/eastwestfull\nBlack Jumper: Sold Out\nAnya Hindmarch Bag: https://rstyle.me/n/cyw64puige\n\n\nThe Vita Liberata Glam Squad ❤\n\nMake Up: https://www.instagram.com/allanface/\nHair: https://www.instagram.com/xsarax100/ & https://www.instagram.com/kthalkhair/\n\n\nThe Strathberry x Inthefrow Breakfast ❤\n\n\nNiomi: https://www.instagram.com/niomismart/\nSuzie: https://www.instagram.com/hellooctober/\nSarah: https://www.instagram.com/srhmikaela/\nLizzy: https://www.instagram.com/shotfromthestreet/\nFreddy: https://www.instagram.com/freddy/\nAmelia: https://www.instagram.com/amelialiana/\nJosie: https://www.instagram.com/josieldn/\nPatricia: https://www.instagram.com/thepatriciabright/\nFleur: https://www.instagram.com/fleurdeforce/\nSammi: https://www.instagram.com/samanthamariaofficial/\nCarrie: https://www.instagram.com/wishwishwish/\nThe Lanesborough Hotel: https://www.oetkercollection.com/destinations/the-lanesborough/\n\n\nFind Me ❤\n\nContact: http://www.gleamfutures.com/client-contact/victoria\n\nMusic by Epidemic Sound (www.epidemicsound.com)\n\nThank you so much for watching and for the support always! Love you guys so much ❤"
